2025-10-27 18:12:52.127 [restartedMain] INFO  com.gmail.demo.GmailApplication - Starting GmailApplication using Java 21.0.8 with PID 576184 (/home/sneha/repo/Gmail/target/classes started by sneha in /home/sneha/repo/Gmail)
2025-10-27 18:12:52.129 [restartedMain] INFO  com.gmail.demo.GmailApplication - No active profile set, falling back to 1 default profile: "default"
2025-10-27 18:12:52.198 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2025-10-27 18:12:52.198 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2025-10-27 18:12:53.125 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-10-27 18:12:53.220 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 83 ms. Found 9 JPA repository interfaces.
2025-10-27 18:12:54.046 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-10-27 18:12:54.064 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-10-27 18:12:54.066 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-10-27 18:12:54.067 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.43]
2025-10-27 18:12:54.114 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-10-27 18:12:54.115 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1916 ms
2025-10-27 18:12:54.395 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-10-27 18:12:54.483 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.6.22.Final
2025-10-27 18:12:54.553 [restartedMain] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-10-27 18:12:54.883 [restartedMain] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-10-27 18:12:54.922 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-10-27 18:12:55.142 [restartedMain] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection conn0: url=jdbc:h2:mem:h2db user=SA
2025-10-27 18:12:55.144 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-10-27 18:12:55.169 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000025: H2Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-10-27 18:12:55.193 [restartedMain] INFO  o.hibernate.orm.connections.pooling - HHH10001005: Database info:
	Database JDBC URL [Connecting through datasource 'HikariDataSource (HikariPool-1)']
	Database driver: undefined/unknown
	Database version: 2.3.232
	Autocommit mode: undefined/unknown
	Isolation level: undefined/unknown
	Minimum pool size: undefined/unknown
	Maximum pool size: undefined/unknown
2025-10-27 18:12:56.361 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-10-27 18:12:56.483 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-10-27 18:12:56.897 [restartedMain] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2025-10-27 18:13:01.580 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-10-27 18:13:01.658 [restartedMain] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
2025-10-27 18:13:01.879 [restartedMain] INFO  o.s.s.c.a.a.c.InitializeAuthenticationProviderBeanManagerConfigurer$InitializeAuthenticationProviderManagerConfigurer - Global AuthenticationManager configured with AuthenticationProvider bean with name authenticationProvider
2025-10-27 18:13:01.880 [restartedMain] WARN  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with an AuthenticationProvider bean. UserDetailsService beans will not be used by Spring Security for automatically configuring username/password login. Consider removing the AuthenticationProvider bean. Alternatively, consider using the UserDetailsService in a manually instantiated DaoAuthenticationProvider. If the current configuration is intentional, to turn off this warning, increase the logging level of 'org.springframework.security.config.annotation.authentication.configuration.InitializeUserDetailsBeanManagerConfigurer' to ERROR
2025-10-27 18:13:02.322 [restartedMain] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:h2db'
2025-10-27 18:13:02.415 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-10-27 18:13:02.457 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-10-27 18:13:02.484 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-10-27 18:13:02.496 [restartedMain] INFO  com.gmail.demo.GmailApplication - Started GmailApplication in 10.942 seconds (process running for 12.262)
2025-10-27 18:17:58.371 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-10-27 18:17:58.372 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-10-27 18:17:58.374 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2025-10-27 18:17:58.757 [http-nio-8080-exec-4] INFO  c.g.demo.Controller.EmailController - mailData (+)
2025-10-27 18:17:58.757 [http-nio-8080-exec-4] INFO  c.g.demo.service.api.EmailService - fetchEmails (+)
2025-10-27 18:17:58.763 [http-nio-8080-exec-4] INFO  c.g.demo.service.api.EmailService - fetchEmails param : folder : + INBOX/personal, page : 0, size : 50
2025-10-27 18:17:58.765 [http-nio-8080-exec-4] INFO  c.g.demo.service.api.EmailService - fetchEmails : personal and inbox mails
2025-10-27 18:17:58.769 [http-nio-8080-exec-7] INFO  c.g.demo.Controller.EmailController - getLabelList (+)
2025-10-27 18:17:58.851 [http-nio-8080-exec-4] INFO  c.g.demo.service.api.EmailService - fetchEmails : mails.getTotalElements() 6
2025-10-27 18:17:58.852 [http-nio-8080-exec-4] INFO  c.g.demo.service.api.EmailService - fetchEmails : mails Page 1 of 1 containing com.gmail.demo.entity.EmailMetadata instances
2025-10-27 18:17:58.853 [http-nio-8080-exec-4] INFO  c.g.demo.service.api.EmailService - fetchEmails (-)
2025-10-27 18:17:58.853 [http-nio-8080-exec-4] INFO  c.g.demo.Controller.EmailController - mailData (-)
2025-10-27 18:17:58.955 [http-nio-8080-exec-8] INFO  c.g.demo.Controller.EmailController - syncFolder (+)
2025-10-27 18:17:58.956 [http-nio-8080-exec-8] INFO  c.g.demo.service.api.EmailService - callSyncFolder (+)
2025-10-27 18:17:58.956 [http-nio-8080-exec-8] INFO  c.g.demo.service.api.EmailService - callSyncFolder param : folderName INBOX/personal
2025-10-27 18:18:00.927 [http-nio-8080-exec-7] INFO  c.g.demo.Controller.EmailController - getLabelList (-)
2025-10-27 18:18:00.941 [http-nio-8080-exec-9] INFO  c.g.demo.Controller.EmailController - getLabelList (+)
2025-10-27 18:18:03.007 [http-nio-8080-exec-9] INFO  c.g.demo.Controller.EmailController - getLabelList (-)
2025-10-27 18:18:11.388 [http-nio-8080-exec-8] INFO  c.g.demo.service.api.EmailService - callSyncFolder (-)
2025-10-27 18:18:11.389 [http-nio-8080-exec-8] INFO  c.g.demo.Controller.EmailController - syncFolder (-)
2025-10-27 18:18:19.696 [http-nio-8080-exec-5] INFO  c.g.demo.Controller.EmailController - searchEmailUsingFilters (+)
2025-10-27 18:18:19.743 [http-nio-8080-exec-5] INFO  c.g.demo.service.api.EmailService - searchEmailUsingFiltersInDB (+)
2025-10-27 18:18:19.743 [http-nio-8080-exec-5] INFO  c.g.demo.service.api.EmailService - searchEmailUsingFiltersInDB param : filter GmailSearchFilter [fromAdd=, toAdd=, subject=, hasTheWord=, doesNotHave=, sizeValue=0, sizeRange=GT, size=MB, dateWithinValue=1, dateWithinPeriod=DAY, date=2025/10/27, folder=demo, hasAttachment=false, read=false, star=false]
2025-10-27 18:18:19.744 [http-nio-8080-exec-5] INFO  c.g.demo.service.api.EmailService - searchEmailUsingFiltersInDB : searchFolders [demo]
2025-10-27 18:18:19.744 [http-nio-8080-exec-5] INFO  c.g.demo.service.api.EmailService - searchEmailUsingFiltersInDB : searchFolder demo
2025-10-27 18:18:19.753 [http-nio-8080-exec-5] INFO  c.g.demo.service.api.EmailService - searchEmailUsingFiltersInDB : beforeDate Sun Oct 26 00:00:00 IST 2025
2025-10-27 18:18:19.754 [http-nio-8080-exec-5] INFO  c.g.demo.service.api.EmailService - searchEmailUsingFiltersInDB : afterDate Wed Oct 29 00:00:00 IST 2025
2025-10-27 18:18:19.754 [http-nio-8080-exec-5] INFO  c.g.demo.service.api.EmailService - searchEmailUsingFiltersInDB : date search response size 0
2025-10-27 18:18:19.754 [http-nio-8080-exec-5] INFO  c.g.demo.service.api.EmailService - searchEmailUsingFiltersInDB : final responseEmails size 0 for searchFolder demo
